timestamp,solar_mw,wind_onshore_mw,wind_offshore_mw,hydro_pumped_gen_mw,hydro_pumped_cons_mw,hydro_reservoir_mw,hydro_pumped_net_mw
2021-11-14 13:00:00,8464.0,8959.0,0.0,0.0,167.0,522.0,-167.0
2021-11-14 14:00:00,8461.0,9059.0,0.0,0.0,162.0,489.0,-162.0
2021-11-14 15:00:00,8123.0,9342.0,0.0,0.0,405.0,441.0,-405.0
2021-11-14 16:00:00,6000.0,9890.0,0.0,0.0,689.0,684.0,-689.0
2021-11-14 17:00:00,1920.0,10236.0,0.0,0.0,476.0,1240.0,-476.0
2021-11-14 18:00:00,280.0,10808.0,0.0,0.0,0.0,2428.0,0.0
2021-11-14 19:00:00,102.0,11207.0,0.0,0.0,0.0,2408.0,0.0
2021-11-14 20:00:00,61.0,10910.0,0.0,0.0,0.0,1939.0,0.0
2021-11-14 21:00:00,24.0,10559.0,0.0,0.0,0.0,1956.0,0.0
2021-11-14 22:00:00,24.0,10359.0,0.0,0.0,0.0,1560.0,0.0
2021-11-14 23:00:00,24.0,10216.0,0.0,0.0,0.0,909.0,0.0
2021-11-15 00:00:00,24.0,10251.0,0.0,0.0,0.0,362.0,0.0
2021-11-15 01:00:00,24.0,10394.0,0.0,0.0,519.0,361.0,-519.0
2021-11-15 02:00:00,24.0,10305.0,0.0,0.0,621.0,379.0,-621.0
2021-11-15 03:00:00,24.0,10550.0,0.0,0.0,1035.0,350.0,-1035.0
2021-11-15 04:00:00,24.0,11029.0,0.0,0.0,933.0,323.0,-933.0
2021-11-15 05:00:00,24.0,11304.0,0.0,0.0,835.0,371.0,-835.0
2021-11-15 06:00:00,24.0,11376.0,0.0,0.0,43.0,894.0,-43.0
2021-11-15 07:00:00,27.0,11568.0,0.0,0.0,0.0,1993.0,0.0
2021-11-15 08:00:00,961.0,11498.0,0.0,0.0,0.0,1956.0,0.0
2021-11-15 09:00:00,4630.0,11063.0,0.0,0.0,0.0,1676.0,0.0
2021-11-15 10:00:00,7424.0,11046.0,0.0,0.0,0.0,1244.0,0.0
2021-11-15 11:00:00,8381.0,11505.0,0.0,0.0,0.0,657.0,0.0
2021-11-15 12:00:00,8319.0,11419.0,0.0,0.0,0.0,747.0,0.0
2021-11-15 13:00:00,8264.0,11261.0,0.0,0.0,0.0,1203.0,0.0
2021-11-15 14:00:00,8320.0,11270.0,0.0,0.0,0.0,939.0,0.0
2021-11-15 15:00:00,7733.0,11138.0,0.0,0.0,0.0,1254.0,0.0
2021-11-15 16:00:00,5579.0,10850.0,0.0,0.0,0.0,1237.0,0.0
2021-11-15 17:00:00,1778.0,10213.0,0.0,0.0,0.0,1804.0,0.0
2021-11-15 18:00:00,383.0,10533.0,0.0,0.0,0.0,2693.0,0.0
2021-11-15 19:00:00,193.0,10951.0,0.0,0.0,0.0,3504.0,0.0
2021-11-15 20:00:00,39.0,11133.0,0.0,0.0,0.0,3871.0,0.0
2021-11-15 21:00:00,33.0,10873.0,0.0,0.0,0.0,2423.0,0.0
2021-11-15 22:00:00,31.0,10595.0,0.0,0.0,0.0,1361.0,0.0
2021-11-15 23:00:00,31.0,10219.0,0.0,0.0,0.0,862.0,0.0
2021-11-16 00:00:00,31.0,9820.0,0.0,0.0,0.0,291.0,0.0
2021-11-16 01:00:00,32.0,9949.0,0.0,0.0,81.0,191.0,-81.0
2021-11-16 02:00:00,32.0,9708.0,0.0,0.0,426.0,276.0,-426.0
2021-11-16 03:00:00,32.0,9311.0,0.0,0.0,1243.0,238.0,-1243.0
2021-11-16 04:00:00,32.0,9469.0,0.0,0.0,899.0,226.0,-899.0
2021-11-16 05:00:00,32.0,9591.0,0.0,0.0,299.0,252.0,-299.0
2021-11-16 06:00:00,31.0,9455.0,0.0,0.0,0.0,518.0,0.0
2021-11-16 07:00:00,35.0,9390.0,0.0,0.0,0.0,1299.0,0.0
2021-11-16 08:00:00,934.0,9095.0,0.0,0.0,0.0,1644.0,0.0
2021-11-16 09:00:00,4487.0,8607.0,0.0,0.0,65.0,1135.0,-65.0
2021-11-16 10:00:00,7142.0,8498.0,0.0,0.0,419.0,594.0,-419.0
2021-11-16 11:00:00,8245.0,8600.0,0.0,0.0,674.0,491.0,-674.0
2021-11-16 12:00:00,8117.0,8565.0,0.0,0.0,685.0,456.0,-685.0
2021-11-16 13:00:00,8212.0,8267.0,0.0,0.0,582.0,496.0,-582.0
2021-11-16 14:00:00,8282.0,8210.0,0.0,0.0,306.0,487.0,-306.0
2021-11-16 15:00:00,7993.0,8118.0,0.0,0.0,95.0,406.0,-95.0
2021-11-16 16:00:00,5781.0,7887.0,0.0,0.0,89.0,650.0,-89.0
2021-11-16 17:00:00,1818.0,7783.0,0.0,0.0,0.0,1706.0,0.0
2021-11-16 18:00:00,272.0,8463.0,0.0,0.0,0.0,2868.0,0.0
2021-11-16 19:00:00,107.0,8972.0,0.0,0.0,0.0,3090.0,0.0
2021-11-16 20:00:00,75.0,9155.0,0.0,0.0,0.0,3714.0,0.0
2021-11-16 21:00:00,60.0,9248.0,0.0,0.0,0.0,2096.0,0.0
2021-11-16 22:00:00,38.0,9372.0,0.0,0.0,0.0,920.0,0.0
2021-11-16 23:00:00,38.0,9401.0,0.0,0.0,0.0,722.0,0.0
2021-11-17 00:00:00,34.0,9666.0,0.0,0.0,0.0,711.0,0.0
2021-11-17 01:00:00,24.0,9961.0,0.0,0.0,0.0,390.0,0.0
2021-11-17 02:00:00,24.0,10053.0,0.0,0.0,361.0,247.0,-361.0
2021-11-17 03:00:00,24.0,10160.0,0.0,0.0,1422.0,208.0,-1422.0
2021-11-17 04:00:00,24.0,10023.0,0.0,0.0,1569.0,339.0,-1569.0
2021-11-17 05:00:00,24.0,9972.0,0.0,0.0,871.0,477.0,-871.0
2021-11-17 06:00:00,24.0,10145.0,0.0,0.0,8.0,666.0,-8.0
2021-11-17 07:00:00,25.0,10592.0,0.0,0.0,0.0,1965.0,0.0
2021-11-17 08:00:00,728.0,11131.0,0.0,0.0,0.0,2196.0,0.0
2021-11-17 09:00:00,4017.0,11792.0,0.0,0.0,62.0,981.0,-62.0
2021-11-17 10:00:00,6822.0,12466.0,0.0,0.0,699.0,594.0,-699.0
2021-11-17 11:00:00,7983.0,12552.0,0.0,0.0,1187.0,482.0,-1187.0
2021-11-17 12:00:00,8314.0,12307.0,0.0,0.0,1043.0,423.0,-1043.0
2021-11-17 13:00:00,8028.0,11895.0,0.0,0.0,592.0,453.0,-592.0
2021-11-17 14:00:00,7937.0,11900.0,0.0,0.0,416.0,297.0,-416.0
2021-11-17 15:00:00,7366.0,12257.0,0.0,0.0,626.0,471.0,-626.0
2021-11-17 16:00:00,5290.0,12189.0,0.0,0.0,157.0,713.0,-157.0
2021-11-17 17:00:00,1674.0,12123.0,0.0,0.0,59.0,1526.0,-59.0
2021-11-17 18:00:00,254.0,12066.0,0.0,0.0,42.0,3108.0,-42.0
2021-11-17 19:00:00,135.0,12165.0,0.0,0.0,15.0,3633.0,-15.0
2021-11-17 20:00:00,95.0,11979.0,0.0,0.0,0.0,3319.0,0.0
2021-11-17 21:00:00,56.0,11983.0,0.0,0.0,0.0,2115.0,0.0
2021-11-17 22:00:00,50.0,12095.0,0.0,0.0,0.0,1578.0,0.0
2021-11-17 23:00:00,34.0,11931.0,0.0,0.0,0.0,887.0,0.0
2021-11-18 00:00:00,23.0,11692.0,0.0,0.0,71.0,572.0,-71.0
2021-11-18 01:00:00,23.0,11418.0,0.0,0.0,586.0,541.0,-586.0
2021-11-18 02:00:00,22.0,10986.0,0.0,0.0,1250.0,428.0,-1250.0
2021-11-18 03:00:00,22.0,10902.0,0.0,0.0,1036.0,386.0,-1036.0
2021-11-18 04:00:00,22.0,11058.0,0.0,0.0,1045.0,268.0,-1045.0
2021-11-18 05:00:00,22.0,11092.0,0.0,0.0,1225.0,330.0,-1225.0
2021-11-18 06:00:00,22.0,10855.0,0.0,0.0,513.0,663.0,-513.0
2021-11-18 07:00:00,22.0,10418.0,0.0,0.0,0.0,1111.0,0.0
2021-11-18 08:00:00,600.0,10056.0,0.0,0.0,67.0,1443.0,-67.0
2021-11-18 09:00:00,3590.0,9546.0,0.0,0.0,110.0,1036.0,-110.0
2021-11-18 10:00:00,6125.0,9552.0,0.0,0.0,20.0,639.0,-20.0
2021-11-18 11:00:00,7109.0,9594.0,0.0,0.0,301.0,483.0,-301.0
2021-11-18 12:00:00,7056.0,8743.0,0.0,0.0,121.0,634.0,-121.0
2021-11-18 13:00:00,6685.0,7837.0,0.0,0.0,17.0,962.0,-17.0
2021-11-18 14:00:00,6478.0,7327.0,0.0,0.0,27.0,869.0,-27.0
2021-11-18 15:00:00,5884.0,6985.0,0.0,0.0,55.0,1150.0,-55.0
2021-11-18 16:00:00,4091.0,6819.0,0.0,0.0,53.0,1604.0,-53.0
2021-11-18 17:00:00,1251.0,6722.0,0.0,0.0,0.0,2957.0,0.0
2021-11-18 18:00:00,133.0,7107.0,0.0,0.0,0.0,4091.0,0.0
2021-11-18 19:00:00,39.0,7419.0,0.0,0.0,0.0,3983.0,0.0
2021-11-18 20:00:00,37.0,7511.0,0.0,0.0,0.0,3814.0,0.0
2021-11-18 21:00:00,36.0,7357.0,0.0,0.0,0.0,2101.0,0.0
2021-11-18 22:00:00,37.0,7134.0,0.0,0.0,0.0,1205.0,0.0
2021-11-18 23:00:00,38.0,6681.0,0.0,0.0,0.0,885.0,0.0
2021-11-19 00:00:00,34.0,6252.0,0.0,0.0,0.0,801.0,0.0
2021-11-19 01:00:00,15.0,6038.0,0.0,0.0,0.0,827.0,0.0
2021-11-19 02:00:00,14.0,6126.0,0.0,0.0,143.0,279.0,-143.0
2021-11-19 03:00:00,13.0,6241.0,0.0,0.0,815.0,204.0,-815.0
2021-11-19 04:00:00,14.0,6186.0,0.0,0.0,918.0,330.0,-918.0
2021-11-19 05:00:00,14.0,6436.0,0.0,0.0,13.0,466.0,-13.0
2021-11-19 06:00:00,13.0,6602.0,0.0,0.0,0.0,1088.0,0.0
2021-11-19 07:00:00,13.0,6580.0,0.0,0.0,0.0,2613.0,0.0
2021-11-19 08:00:00,482.0,6496.0,0.0,0.0,0.0,3195.0,0.0
2021-11-19 09:00:00,2952.0,6416.0,0.0,0.0,0.0,2710.0,0.0
2021-11-19 10:00:00,5327.0,6336.0,0.0,0.0,0.0,1944.0,0.0
2021-11-19 11:00:00,6478.0,6283.0,0.0,0.0,0.0,1094.0,0.0
2021-11-19 12:00:00,6235.0,6192.0,0.0,0.0,0.0,1104.0,0.0
2021-11-19 13:00:00,6123.0,6272.0,0.0,0.0,5.0,1150.0,-5.0
2021-11-19 14:00:00,5441.0,6180.0,0.0,0.0,2.0,1218.0,-2.0
2021-11-19 15:00:00,4582.0,6162.0,0.0,0.0,0.0,1706.0,0.0
2021-11-19 16:00:00,2930.0,6097.0,0.0,0.0,6.0,2141.0,-6.0
2021-11-19 17:00:00,716.0,6173.0,0.0,0.0,8.0,2993.0,-8.0
2021-11-19 18:00:00,90.0,6731.0,0.0,0.0,0.0,3487.0,0.0
2021-11-19 19:00:00,60.0,6963.0,0.0,0.0,0.0,3424.0,0.0
2021-11-19 20:00:00,27.0,7059.0,0.0,0.0,16.0,3240.0,-16.0
2021-11-19 21:00:00,11.0,7169.0,0.0,0.0,0.0,2441.0,0.0
2021-11-19 22:00:00,11.0,7289.0,0.0,0.0,0.0,1739.0,0.0
2021-11-19 23:00:00,11.0,7283.0,0.0,0.0,0.0,1107.0,0.0
2021-11-20 00:00:00,12.0,7397.0,0.0,0.0,0.0,764.0,0.0
2021-11-20 01:00:00,12.0,7276.0,0.0,0.0,103.0,892.0,-103.0
2021-11-20 02:00:00,12.0,7163.0,0.0,0.0,210.0,267.0,-210.0
2021-11-20 03:00:00,12.0,6866.0,0.0,0.0,386.0,181.0,-386.0
2021-11-20 04:00:00,12.0,6399.0,0.0,0.0,477.0,230.0,-477.0
2021-11-20 05:00:00,12.0,6085.0,0.0,0.0,212.0,273.0,-212.0
2021-11-20 06:00:00,12.0,5500.0,0.0,0.0,210.0,471.0,-210.0
2021-11-20 07:00:00,11.0,5106.0,0.0,0.0,57.0,383.0,-57.0
2021-11-20 08:00:00,118.0,4667.0,0.0,0.0,0.0,399.0,0.0
2021-11-20 09:00:00,736.0,4172.0,0.0,0.0,0.0,1192.0,0.0
2021-11-20 10:00:00,1436.0,3842.0,0.0,0.0,0.0,1506.0,0.0
2021-11-20 11:00:00,2011.0,3240.0,0.0,0.0,0.0,1461.0,0.0
2021-11-20 12:00:00,2088.0,2480.0,0.0,0.0,0.0,2407.0,0.0
2021-11-20 13:00:00,2152.0,1985.0,0.0,0.0,0.0,2394.0,0.0
2021-11-20 14:00:00,1981.0,1693.0,0.0,0.0,173.0,2181.0,-173.0
2021-11-20 15:00:00,1317.0,1463.0,0.0,0.0,694.0,2470.0,-694.0
2021-11-20 16:00:00,613.0,1345.0,0.0,0.0,720.0,2121.0,-720.0
2021-11-20 17:00:00,149.0,1222.0,0.0,0.0,474.0,2584.0,-474.0
2021-11-20 18:00:00,45.0,1197.0,0.0,0.0,0.0,3697.0,0.0
2021-11-20 19:00:00,25.0,1213.0,0.0,0.0,0.0,3664.0,0.0
2021-11-20 20:00:00,16.0,1247.0,0.0,0.0,0.0,3102.0,0.0
2021-11-20 21:00:00,13.0,1175.0,0.0,0.0,0.0,2648.0,0.0
2021-11-20 22:00:00,13.0,1090.0,0.0,0.0,0.0,2616.0,0.0
2021-11-20 23:00:00,13.0,967.0,0.0,0.0,95.0,2553.0,-95.0
2021-11-21 00:00:00,12.0,849.0,0.0,0.0,815.0,2049.0,-815.0
2021-11-21 01:00:00,12.0,730.0,0.0,0.0,1060.0,1774.0,-1060.0
2021-11-21 02:00:00,13.0,676.0,0.0,0.0,1110.0,1589.0,-1110.0
2021-11-21 03:00:00,13.0,724.0,0.0,0.0,1109.0,1438.0,-1109.0
2021-11-21 04:00:00,13.0,871.0,0.0,0.0,1108.0,1316.0,-1108.0
2021-11-21 05:00:00,13.0,1174.0,0.0,0.0,1155.0,1228.0,-1155.0
2021-11-21 06:00:00,12.0,1413.0,0.0,0.0,1306.0,1208.0,-1306.0
2021-11-21 07:00:00,33.0,1684.0,0.0,0.0,1313.0,1290.0,-1313.0
2021-11-21 08:00:00,260.0,1868.0,0.0,0.0,1310.0,984.0,-1310.0
2021-11-21 09:00:00,1481.0,2178.0,0.0,0.0,1165.0,1338.0,-1165.0
2021-11-21 10:00:00,3022.0,2191.0,0.0,0.0,1117.0,1615.0,-1117.0
2021-11-21 11:00:00,4381.0,2526.0,0.0,0.0,1115.0,1683.0,-1115.0
2021-11-21 12:00:00,4636.0,3214.0,0.0,0.0,1115.0,1420.0,-1115.0
2021-11-21 13:00:00,4725.0,3883.0,0.0,0.0,1117.0,1051.0,-1117.0
2021-11-21 14:00:00,4500.0,4604.0,0.0,0.0,1117.0,953.0,-1117.0
2021-11-21 15:00:00,3737.0,5023.0,0.0,0.0,980.0,840.0,-980.0
2021-11-21 16:00:00,2314.0,4956.0,0.0,0.0,979.0,1533.0,-979.0
2021-11-21 17:00:00,520.0,5123.0,0.0,0.0,739.0,1922.0,-739.0
2021-11-21 18:00:00,52.0,5746.0,0.0,0.0,6.0,2236.0,-6.0
2021-11-21 19:00:00,33.0,6648.0,0.0,0.0,0.0,2096.0,0.0
2021-11-21 20:00:00,32.0,7033.0,0.0,0.0,0.0,2264.0,0.0
2021-11-21 21:00:00,32.0,6796.0,0.0,0.0,0.0,1955.0,0.0
2021-11-21 22:00:00,32.0,6857.0,0.0,0.0,0.0,1390.0,0.0
2021-11-21 23:00:00,32.0,6727.0,0.0,0.0,167.0,961.0,-167.0
2021-11-22 00:00:00,32.0,6233.0,0.0,0.0,456.0,553.0,-456.0
2021-11-22 01:00:00,32.0,5722.0,0.0,0.0,581.0,304.0,-581.0
2021-11-22 02:00:00,32.0,5676.0,0.0,0.0,1194.0,290.0,-1194.0
2021-11-22 03:00:00,33.0,5420.0,0.0,0.0,1291.0,255.0,-1291.0
2021-11-22 04:00:00,33.0,5317.0,0.0,0.0,1289.0,375.0,-1289.0
2021-11-22 05:00:00,32.0,5985.0,0.0,0.0,1257.0,436.0,-1257.0
2021-11-22 06:00:00,32.0,6733.0,0.0,0.0,219.0,1129.0,-219.0
2021-11-22 07:00:00,31.0,7120.0,0.0,0.0,0.0,1337.0,0.0
2021-11-22 08:00:00,171.0,6912.0,0.0,0.0,0.0,1482.0,0.0
2021-11-22 09:00:00,1210.0,6452.0,0.0,0.0,0.0,1790.0,0.0
2021-11-22 10:00:00,2727.0,5953.0,0.0,0.0,0.0,1739.0,0.0
2021-11-22 11:00:00,3435.0,5389.0,0.0,0.0,0.0,1430.0,0.0
2021-11-22 12:00:00,3509.0,5331.0,0.0,0.0,0.0,1916.0,0.0
2021-11-22 13:00:00,3324.0,5533.0,0.0,0.0,0.0,2045.0,0.0
2021-11-22 14:00:00,3349.0,5784.0,0.0,0.0,0.0,2029.0,0.0
2021-11-22 15:00:00,2886.0,5895.0,0.0,0.0,0.0,1969.0,0.0
2021-11-22 16:00:00,1832.0,6278.0,0.0,0.0,0.0,2150.0,0.0
2021-11-22 17:00:00,418.0,7024.0,0.0,0.0,0.0,2426.0,0.0
2021-11-22 18:00:00,42.0,7468.0,0.0,0.0,0.0,3007.0,0.0
2021-11-22 19:00:00,36.0,8073.0,0.0,0.0,0.0,2940.0,0.0
2021-11-22 20:00:00,12.0,8833.0,0.0,0.0,0.0,2776.0,0.0
2021-11-22 21:00:00,12.0,9319.0,0.0,0.0,0.0,1785.0,0.0
2021-11-22 22:00:00,12.0,9916.0,0.0,0.0,148.0,1130.0,-148.0
2021-11-22 23:00:00,11.0,9984.0,0.0,0.0,44.0,572.0,-44.0
2021-11-23 00:00:00,11.0,10024.0,0.0,0.0,677.0,326.0,-677.0
2021-11-23 01:00:00,11.0,10358.0,0.0,0.0,1259.0,223.0,-1259.0
2021-11-23 02:00:00,11.0,11001.0,0.0,0.0,1801.0,184.0,-1801.0
2021-11-23 03:00:00,11.0,10815.0,0.0,0.0,2310.0,171.0,-2310.0
2021-11-23 04:00:00,11.0,10086.0,0.0,0.0,2444.0,173.0,-2444.0
2021-11-23 05:00:00,10.0,10012.0,0.0,0.0,1116.0,194.0,-1116.0
2021-11-23 06:00:00,2.0,9965.0,0.0,0.0,335.0,373.0,-335.0
2021-11-23 07:00:00,4.0,9663.0,0.0,0.0,0.0,1275.0,0.0
2021-11-23 08:00:00,292.0,9827.0,0.0,0.0,0.0,1659.0,0.0
2021-11-23 09:00:00,2008.0,9655.0,0.0,0.0,0.0,1556.0,0.0
2021-11-23 10:00:00,3283.0,9510.0,0.0,0.0,18.0,899.0,-18.0
2021-11-23 11:00:00,3897.0,9213.0,0.0,0.0,70.0,822.0,-70.0
2021-11-23 12:00:00,4288.0,9046.0,0.0,0.0,19.0,895.0,-19.0
2021-11-23 13:00:00,4613.0,9080.0,0.0,0.0,0.0,1059.0,0.0
2021-11-23 14:00:00,4251.0,9420.0,0.0,0.0,0.0,1281.0,0.0
2021-11-23 15:00:00,3341.0,9069.0,0.0,0.0,0.0,1755.0,0.0
2021-11-23 16:00:00,1972.0,8697.0,0.0,0.0,0.0,2664.0,0.0
2021-11-23 17:00:00,371.0,8482.0,0.0,0.0,0.0,2966.0,0.0
2021-11-23 18:00:00,50.0,7915.0,0.0,0.0,0.0,3319.0,0.0
2021-11-23 19:00:00,25.0,7297.0,0.0,0.0,0.0,3984.0,0.0
2021-11-23 20:00:00,21.0,6719.0,0.0,0.0,0.0,4729.0,0.0
2021-11-23 21:00:00,21.0,6141.0,0.0,0.0,0.0,3513.0,0.0
2021-11-23 22:00:00,13.0,5783.0,0.0,0.0,0.0,1872.0,0.0
2021-11-23 23:00:00,5.0,5446.0,0.0,0.0,0.0,1325.0,0.0
2021-11-24 00:00:00,5.0,5007.0,0.0,0.0,0.0,1145.0,0.0
2021-11-24 01:00:00,5.0,4688.0,0.0,0.0,32.0,545.0,-32.0
2021-11-24 02:00:00,5.0,4699.0,0.0,0.0,356.0,366.0,-356.0
2021-11-24 03:00:00,5.0,4298.0,0.0,0.0,353.0,426.0,-353.0
2021-11-24 04:00:00,5.0,3624.0,0.0,0.0,88.0,534.0,-88.0
2021-11-24 05:00:00,5.0,3431.0,0.0,0.0,88.0,806.0,-88.0
2021-11-24 06:00:00,5.0,3908.0,0.0,0.0,15.0,1814.0,-15.0
2021-11-24 07:00:00,6.0,4356.0,0.0,0.0,0.0,3628.0,0.0
2021-11-24 08:00:00,302.0,4627.0,0.0,0.0,0.0,3980.0,0.0
2021-11-24 09:00:00,2088.0,4853.0,0.0,0.0,0.0,3887.0,0.0
2021-11-24 10:00:00,3777.0,5435.0,0.0,0.0,0.0,3315.0,0.0
2021-11-24 11:00:00,4818.0,6204.0,0.0,0.0,5.0,1908.0,-5.0
2021-11-24 12:00:00,4911.0,6997.0,0.0,0.0,0.0,1338.0,0.0
2021-11-24 13:00:00,4273.0,8090.0,0.0,0.0,0.0,1036.0,0.0
2021-11-24 14:00:00,3510.0,9225.0,0.0,0.0,0.0,721.0,0.0
2021-11-24 15:00:00,2353.0,10384.0,0.0,0.0,0.0,658.0,0.0
2021-11-24 16:00:00,1649.0,10867.0,0.0,0.0,0.0,686.0,0.0
2021-11-24 17:00:00,492.0,11274.0,0.0,0.0,0.0,961.0,0.0
2021-11-24 18:00:00,35.0,11484.0,0.0,0.0,0.0,1966.0,0.0
2021-11-24 19:00:00,21.0,11838.0,0.0,0.0,0.0,1802.0,0.0
2021-11-24 20:00:00,20.0,11930.0,0.0,0.0,0.0,1821.0,0.0
2021-11-24 21:00:00,8.0,11646.0,0.0,0.0,0.0,1690.0,0.0
2021-11-24 22:00:00,6.0,11018.0,0.0,0.0,0.0,1002.0,0.0
2021-11-24 23:00:00,9.0,10521.0,0.0,0.0,0.0,763.0,0.0
2021-11-25 00:00:00,10.0,10523.0,0.0,0.0,0.0,688.0,0.0
2021-11-25 01:00:00,11.0,10418.0,0.0,0.0,0.0,594.0,0.0
2021-11-25 02:00:00,12.0,10170.0,0.0,0.0,4.0,396.0,-4.0
2021-11-25 03:00:00,13.0,9799.0,0.0,0.0,73.0,422.0,-73.0
2021-11-25 04:00:00,13.0,9368.0,0.0,0.0,73.0,409.0,-73.0
2021-11-25 05:00:00,13.0,9221.0,0.0,0.0,73.0,526.0,-73.0
2021-11-25 06:00:00,13.0,9448.0,0.0,0.0,26.0,715.0,-26.0
2021-11-25 07:00:00,14.0,9065.0,0.0,0.0,0.0,2167.0,0.0
2021-11-25 08:00:00,270.0,8980.0,0.0,0.0,0.0,2971.0,0.0
2021-11-25 09:00:00,1956.0,9025.0,0.0,0.0,0.0,2407.0,0.0
2021-11-25 10:00:00,3784.0,9100.0,0.0,0.0,0.0,2158.0,0.0
2021-11-25 11:00:00,4386.0,9515.0,0.0,0.0,0.0,1643.0,0.0
2021-11-25 12:00:00,4344.0,10323.0,0.0,0.0,0.0,1810.0,0.0
2021-11-25 13:00:00,4284.0,10804.0,0.0,0.0,0.0,1650.0,0.0
2021-11-25 14:00:00,4147.0,10939.0,0.0,0.0,0.0,1629.0,0.0
2021-11-25 15:00:00,3361.0,11269.0,0.0,0.0,0.0,1163.0,0.0
2021-11-25 16:00:00,1909.0,11080.0,0.0,0.0,0.0,1727.0,0.0
2021-11-25 17:00:00,370.0,10979.0,0.0,0.0,0.0,2105.0,0.0
2021-11-25 18:00:00,70.0,11050.0,0.0,0.0,0.0,2700.0,0.0
2021-11-25 19:00:00,68.0,10622.0,0.0,0.0,0.0,3350.0,0.0
2021-11-25 20:00:00,52.0,10544.0,0.0,0.0,0.0,3313.0,0.0
2021-11-25 21:00:00,26.0,10680.0,0.0,0.0,0.0,3045.0,0.0
2021-11-25 22:00:00,26.0,11073.0,0.0,0.0,0.0,1753.0,0.0
2021-11-25 23:00:00,25.0,11134.0,0.0,0.0,0.0,1023.0,0.0
2021-11-26 00:00:00,26.0,11148.0,0.0,0.0,0.0,879.0,0.0
2021-11-26 01:00:00,26.0,11161.0,0.0,0.0,106.0,515.0,-106.0
2021-11-26 02:00:00,26.0,10890.0,0.0,0.0,493.0,349.0,-493.0
2021-11-26 03:00:00,26.0,10643.0,0.0,0.0,456.0,352.0,-456.0
2021-11-26 04:00:00,26.0,10402.0,0.0,0.0,473.0,459.0,-473.0
2021-11-26 05:00:00,26.0,10445.0,0.0,0.0,75.0,492.0,-75.0
2021-11-26 06:00:00,26.0,10175.0,0.0,0.0,32.0,871.0,-32.0
2021-11-26 07:00:00,19.0,9860.0,0.0,0.0,0.0,2778.0,0.0
2021-11-26 08:00:00,303.0,9608.0,0.0,0.0,0.0,3550.0,0.0
2021-11-26 09:00:00,2464.0,9324.0,0.0,0.0,0.0,3106.0,0.0
2021-11-26 10:00:00,5133.0,9447.0,0.0,0.0,0.0,1966.0,0.0
2021-11-26 11:00:00,6345.0,9963.0,0.0,0.0,0.0,1028.0,0.0
2021-11-26 12:00:00,6822.0,10311.0,0.0,0.0,0.0,948.0,0.0
2021-11-26 13:00:00,6967.0,10245.0,0.0,0.0,0.0,906.0,0.0
2021-11-26 14:00:00,6933.0,10823.0,0.0,0.0,0.0,658.0,0.0
2021-11-26 15:00:00,6329.0,11577.0,0.0,0.0,0.0,517.0,0.0
2021-11-26 16:00:00,4161.0,11570.0,0.0,0.0,0.0,759.0,0.0
2021-11-26 17:00:00,1076.0,11086.0,0.0,0.0,0.0,1523.0,0.0
2021-11-26 18:00:00,81.0,10848.0,0.0,0.0,0.0,3292.0,0.0
2021-11-26 19:00:00,21.0,10769.0,0.0,0.0,0.0,3651.0,0.0
2021-11-26 20:00:00,21.0,11025.0,0.0,0.0,0.0,3835.0,0.0
2021-11-26 21:00:00,17.0,10952.0,0.0,0.0,0.0,3211.0,0.0
2021-11-26 22:00:00,13.0,10877.0,0.0,0.0,0.0,2207.0,0.0
2021-11-26 23:00:00,11.0,11449.0,0.0,0.0,0.0,1137.0,0.0
2021-11-27 00:00:00,7.0,11663.0,0.0,0.0,32.0,1753.0,-32.0
2021-11-27 01:00:00,9.0,12334.0,0.0,0.0,560.0,1863.0,-560.0
2021-11-27 02:00:00,19.0,13040.0,0.0,0.0,1009.0,1863.0,-1009.0
2021-11-27 03:00:00,25.0,13584.0,0.0,0.0,1010.0,1553.0,-1010.0
2021-11-27 04:00:00,25.0,14372.0,0.0,0.0,1010.0,1155.0,-1010.0
2021-11-27 05:00:00,26.0,14787.0,0.0,0.0,1178.0,878.0,-1178.0
2021-11-27 06:00:00,26.0,15259.0,0.0,0.0,961.0,938.0,-961.0
2021-11-27 07:00:00,27.0,15195.0,0.0,0.0,1016.0,1049.0,-1016.0
2021-11-27 08:00:00,392.0,15390.0,0.0,0.0,1018.0,921.0,-1018.0
2021-11-27 09:00:00,2847.0,15807.0,0.0,0.0,1225.0,1009.0,-1225.0
2021-11-27 10:00:00,4956.0,15920.0,0.0,0.0,1106.0,1180.0,-1106.0
2021-11-27 11:00:00,5989.0,16273.0,0.0,0.0,1095.0,1003.0,-1095.0
2021-11-27 12:00:00,6077.0,16689.0,0.0,0.0,1143.0,1220.0,-1143.0
2021-11-27 13:00:00,5760.0,17018.0,0.0,0.0,499.0,1126.0,-499.0
2021-11-27 14:00:00,5276.0,17632.0,0.0,0.0,634.0,1018.0,-634.0
2021-11-27 15:00:00,4684.0,16801.0,0.0,0.0,538.0,1056.0,-538.0
2021-11-27 16:00:00,3346.0,15839.0,0.0,0.0,0.0,1868.0,0.0
2021-11-27 17:00:00,782.0,15189.0,0.0,0.0,0.0,2466.0,0.0
2021-11-27 18:00:00,65.0,15104.0,0.0,0.0,0.0,3066.0,0.0
